repo_url,full_name,owner_login,description,language,stars_count,forks_count,open_issues_count,total_commits,months_with_activity,avg_commits_per_month,most_active_month,most_active_month_commits,archived,disabled,visibility,has_solidity,has_vyper,uses_solmate,uses_solady,has_scaffold_config
https://github.com/bunniapp/tokenomics/,bunniapp/tokenomics,Bunniapp,"Smart contracts relevant to the BUNNI token, such as the token migration contract and the capped staking pool contract.",Solidity,4,0,0,111,9,12.33,2024-11,39,False,False,public,True,True,True,True,False
https://github.com/quent043/bridging-event-service/,quent043/bridging-event-service,quent043,Real time bridging event service,Solidity,0,0,0,111,3,37.0,2024-12,103,False,False,public,True,False,True,False,False
https://github.com/exactly/protocol/,exactly/protocol,exactly,"exactly is a decentralized, non-custodial and autonomous marketplace for depositing and borrowing crypto assets at a variable or fixed interest rate.",Solidity,74,34,23,110,13,8.46,2024-09,21,False,False,public,True,False,True,False,False
https://github.com/arbiterfinance/arbiter-contracts/,arbiterfinance/arbiter-contracts,ArbiterFinance,,Solidity,2,0,0,107,8,13.38,2024-12,31,False,False,public,True,False,True,False,False
https://github.com/yieldyak/boring-vault/,yieldyak/boring-vault,yieldyak,,Solidity,0,1,0,107,12,8.92,2025-07,24,False,False,public,True,False,True,False,False
https://github.com/superrare/core/,superrare/core,superrare,Core smart contracts of  Rare Protocol ,Solidity,0,1,2,106,10,10.6,2024-08,26,False,False,public,True,False,True,False,False
https://github.com/neonlabsorg/uniswap-v4/,neonlabsorg/uniswap-v4,neonlabsorg,🦄 🦄 🦄 🦄 Peripheral smart contracts for interacting with Uniswap v4,Solidity,0,0,1,105,4,26.25,2024-08,58,False,False,public,True,False,True,False,False
https://github.com/cantina-competitions/infrared-contracts/,cantina-competitions/infrared-contracts,cantina-competitions,,Solidity,3,3,0,104,4,26.0,2025-01,56,False,False,public,True,False,True,True,False
https://github.com/morpho-org/morpho-aavev3-optimizer/,morpho-org/morpho-aavev3-optimizer,morpho-org,Core contracts of Morpho Optimizers on AaveV3,Solidity,38,14,5,104,5,20.8,2024-10,78,False,False,public,True,False,True,False,False
https://github.com/s-di-cola/metana-bootcamp/,s-di-cola/metana-bootcamp,s-di-cola,,Solidity,0,0,0,104,6,17.33,2024-09,42,False,False,public,True,False,True,True,False
https://github.com/powellnickels/pow5-contracts/,powellnickels/pow5-contracts,PowellNickels,Powell Nickels Smart Contracts,TypeScript,0,0,0,103,3,34.33,2024-10,41,False,False,public,True,False,True,False,False
